contig_id	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Contig4142998||full	0.993	dsDNAphage	78833	6	34.7	2.1	78833	No	NA	95	21	3	Medium-quality	Genome-fragment	83.83	HMM-based (lower-bound)	0	1	NA
Contig125776507||full	0.98	dsDNAphage	78393	3	21.9	2.1	78393	No	NA	96	8	4	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig54252602||full	0.993	dsDNAphage	77991	5	23.3	4.3	77991	No	NA	116	15	5	Medium-quality	Genome-fragment	54	HMM-based (lower-bound)	0	1	NA
Contig148546914||full	0.94	dsDNAphage	77958	0	26.6	1.6	77958	No	NA	122	8	1	Low-quality	Genome-fragment	36.68	HMM-based (lower-bound)	0	1	NA
Contig15611442||full	0.987	dsDNAphage	77891	2	21.1	0	77891	No	NA	109	10	5	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig35224228||full	0.967	dsDNAphage	77682	3	20.9	3.3	77682	No	NA	91	8	3	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig3124805||full	0.82	dsDNAphage	77537	0	11.9	3	77537	No	NA	137	8	4	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig129454634||full	0.993	dsDNAphage	77155	1	27.6	7.1	77155	No	NA	127	8	11	Low-quality	Genome-fragment	33.79	HMM-based (lower-bound)	0	1	NA
Contig40043020||full	0.953	dsDNAphage	76860	3	21.6	3.1	76860	No	NA	98	9	2	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig125058707||full	1	dsDNAphage	76847	2	29.6	5.2	76847	No	NA	116	16	6	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig62008142||full	0.893	dsDNAphage	76580	3	16.7	2.8	76580	No	NA	108	6	3	Medium-quality	Genome-fragment	55.58	AAI-based (medium-confidence)	0	1	NA
Contig85364408||full	0.967	dsDNAphage	76156	2	36.7	3.3	76156	No	NA	90	8	2	Low-quality	Genome-fragment	46.66	AAI-based (medium-confidence)	0	1	NA
Contig96803426||full	1	dsDNAphage	76020	6	34.5	1.8	76020	No	NA	113	14	4	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig128667705||full	1	dsDNAphage	75599	7	23	2.2	75599	No	NA	140	17	3	Medium-quality	Genome-fragment	76.08	HMM-based (lower-bound)	0	1	NA
Contig130269974||full	0.993	dsDNAphage	74788	6	28.2	2.7	74788	No	NA	110	17	6	Medium-quality	Genome-fragment	53.96	HMM-based (lower-bound)	0	1	NA
Contig126857844||full	1	dsDNAphage	74645	9	34.7	2.5	74645	No	NA	119	28	2	Medium-quality	Genome-fragment	73.95	AAI-based (medium-confidence)	0	1	NA
Contig46659802||full	0.66	dsDNAphage	74564	0	16.7	8.3	74564	No	NA	65	1	42	Low-quality	Genome-fragment	41.74	HMM-based (lower-bound)	0	1	NA
Contig89850351||full	0.993	dsDNAphage	74493	15	28.9	2	74493	No	NA	152	32	1	High-quality	High-quality	93.52	HMM-based (lower-bound)	0	1	NA
Contig78200522||full	0.993	dsDNAphage	74463	4	32.4	1	74463	No	NA	102	15	2	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig153703926||full	1	dsDNAphage	74447	1	27	1.7	74447	No	NA	115	13	3	Low-quality	Genome-fragment	36.43	AAI-based (medium-confidence)	0	1	NA
Contig105039190||full	1	dsDNAphage	74409	8	34.9	1.8	74409	No	NA	110	28	2	Medium-quality	Genome-fragment	71.34	HMM-based (lower-bound)	0	1	NA
Contig85853890||full	1	dsDNAphage	74178	5	26.8	0.9	74178	No	NA	113	17	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig140003689||full	1	dsDNAphage	73917	3	28.6	1.2	73917	No	NA	161	21	1	Low-quality	Genome-fragment	29.68	AAI-based (medium-confidence)	0	1	NA
Contig152826812||full	1	dsDNAphage	73596	8	42.2	2.2	73596	No	NA	90	24	1	High-quality	High-quality	93.25	AAI-based (medium-confidence)	0	1	NA
Contig43289249||full	1	dsDNAphage	73595	16	39.2	3.3	73595	No	NA	120	29	4	Complete	High-quality	100	DTR (high-confidence)	0	1	NA
Contig76235626||full	0.98	dsDNAphage	73401	6	32.7	2	73401	No	NA	98	24	0	Medium-quality	Genome-fragment	75.2	HMM-based (lower-bound)	0	1	NA
Contig4335609||full	0.98	dsDNAphage	73285	11	25.4	1.6	73285	No	NA	63	7	4	Low-quality	Genome-fragment	34.02	AAI-based (high-confidence)	0	1	NA
Contig115269278||full	0.993	dsDNAphage	73016	6	27.1	1.9	73016	No	NA	107	15	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig72143307||full	0.987	dsDNAphage	72773	2	14.9	2.6	72773	No	NA	115	8	1	Medium-quality	Genome-fragment	74.84	HMM-based (lower-bound)	0	1	NA
Contig86749660||full	0.98	dsDNAphage	72352	4	34.9	0	72352	No	NA	109	21	0	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig102488231||full	0.867	dsDNAphage	72118	0	13.5	3.8	72118	No	NA	133	10	0	Medium-quality	Genome-fragment	62.37	HMM-based (lower-bound)	0	1	NA
Contig69422512||full	1	dsDNAphage	72091	11	47.3	1.1	72091	No	NA	92	26	1	High-quality	High-quality	93.27	AAI-based (medium-confidence)	0	1	NA
Contig146717681||full	0.82	dsDNAphage	72036	0	33.3	3.3	72036	No	NA	92	9	5	High-quality	High-quality	95.18	AAI-based (medium-confidence)	0	1	NA
Contig53353406||full	0.967	dsDNAphage	72017	2	26	2.1	72017	No	NA	96	4	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig152112895||full	1	dsDNAphage	71967	4	14	0.8	71967	No	NA	122	9	1	Medium-quality	Genome-fragment	79.38	HMM-based (lower-bound)	0	1	NA
Contig81721131||full	0.987	dsDNAphage	71792	1	18.5	4.6	71792	No	NA	108	12	0	Medium-quality	Genome-fragment	71.22	HMM-based (lower-bound)	0	1	NA
Contig59592305||full	0.993	dsDNAphage	71747	4	33.9	0.9	71747	No	NA	110	20	2	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig153579451||full	0.98	dsDNAphage	71698	7	34.7	9.5	71698	Yes	52305	95	20	11	High-quality	High-quality	99.44	AAI-based (medium-confidence)	27.05	1	NA
Contig95166323||full	0.993	dsDNAphage	71325	2	17.1	1.8	71325	No	NA	111	9	1	Medium-quality	Genome-fragment	75.68	HMM-based (lower-bound)	0	1	NA
Contig100641147||full	1	dsDNAphage	71153	7	45.1	1.8	71153	No	NA	113	25	0	Low-quality	Genome-fragment	18.47	AAI-based (medium-confidence)	0	1	NA
Contig60261127||full	0.993	dsDNAphage	71040	2	39.8	0	71040	No	NA	108	18	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig77229552||full	1	dsDNAphage	70770	6	34.7	10.2	70770	Yes	57428	98	22	9	High-quality	High-quality	100	AAI-based (medium-confidence)	18.85	1	NA
Contig47034527||full	1	dsDNAphage	70504	4	23.4	1.9	70504	Yes	64867	108	14	4	Medium-quality	Genome-fragment	56.79	HMM-based (lower-bound)	8	1	NA
Contig86750038||full	1	dsDNAphage	70362	1	28	0	70362	No	NA	94	13	1	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig88964847||full	1	dsDNAphage	70269	2	22	3.7	70269	No	NA	109	8	5	Low-quality	Genome-fragment	43.11	AAI-based (medium-confidence)	0	1	NA
Contig98220822||full	1	dsDNAphage	70119	4	31.2	2.7	70119	No	NA	112	17	1	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig42194469||full	0.993	dsDNAphage	70043	1	23.6	2.4	70043	No	NA	123	9	2	Medium-quality	Genome-fragment	68.94	AAI-based (high-confidence)	0	1	NA
Contig111354287||full	0.967	dsDNAphage	69963	2	19.4	3.1	69963	No	NA	98	9	1	Medium-quality	Genome-fragment	70.58	HMM-based (lower-bound)	0	1	NA
Contig104058907||full	0.987	dsDNAphage	69779	5	23	1.6	69779	No	NA	126	14	1	High-quality	High-quality	91.74	HMM-based (lower-bound)	0	1	NA
Contig85678966||full	0.993	dsDNAphage	69777	7	19.3	1.6	69777	No	NA	120	11	1	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig127134640||full	0.9	dsDNAphage	69740	0	19.2	5.4	69740	No	NA	130	6	7	Medium-quality	Genome-fragment	50.36	HMM-based (lower-bound)	0	1	NA
Contig72777081||full	0.98	dsDNAphage	69529	2	12.9	3.2	69529	No	NA	124	4	3	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig129338263||full	0.987	dsDNAphage	69480	3	18	2.5	69480	No	NA	122	6	0	Low-quality	Genome-fragment	48.05	HMM-based (lower-bound)	0	1	NA
Contig96963267||full	1	dsDNAphage	69390	25	47.1	0	69390	No	NA	105	45	0	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig102651470||full	0.92	dsDNAphage	69270	0	14.5	5.3	69270	No	NA	131	2	11	High-quality	High-quality	100	HMM-based (lower-bound)	0	1	NA
Contig140328721||full	1	dsDNAphage	69259	1	23.8	5	69259	No	NA	101	6	2	Medium-quality	Genome-fragment	78.39	HMM-based (lower-bound)	0	1	NA
Contig111413353||full	0.687	dsDNAphage	69013	5	24	32	69013	No	NA	53	0	36	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig37529703||full	0.987	dsDNAphage	68952	5	21.6	4.1	68952	No	NA	98	8	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig87324617||full	0.98	dsDNAphage	68872	2	31.9	2.6	68872	No	NA	116	21	3	Low-quality	Genome-fragment	17.16	AAI-based (high-confidence)	0	1	NA
Contig72788508||full	0.993	dsDNAphage	68735	13	37.8	0	68735	No	NA	82	16	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1.76	high kmer_freq may indicate large duplication; contig >1.5x longer than expected genome length; low-confidence DTR
Contig141948268||full	1	dsDNAphage	68683	12	29.9	0.9	68683	No	NA	107	26	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig111382818||full	1	dsDNAphage	68513	5	37.4	1	68513	No	NA	99	19	2	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig1197900||full	0.927	dsDNAphage	68442	0	17.6	2.9	68442	No	NA	135	11	3	Medium-quality	Genome-fragment	85.08	AAI-based (high-confidence)	0	1	NA
Contig32388511||full	0.993	dsDNAphage	68337	1	20.5	1.8	68337	No	NA	113	8	0	High-quality	High-quality	94.13	AAI-based (medium-confidence)	0	1	NA
Contig80458442||full	1	dsDNAphage	68012	1	17.9	0	68012	No	NA	84	6	3	Low-quality	Genome-fragment	49.58	HMM-based (lower-bound)	0	1	NA
Contig152795890||full	0.993	dsDNAphage	67898	2	24.7	2.1	67898	No	NA	98	10	3	Medium-quality	Genome-fragment	83.92	HMM-based (lower-bound)	0	1	NA
Contig134492864||full	1	dsDNAphage	67856	3	41.7	0	67856	No	NA	108	23	0	Medium-quality	Genome-fragment	73.61	HMM-based (lower-bound)	0	1	NA
Contig130269970||full	0.907	dsDNAphage	67840	0	16.3	0.7	67840	No	NA	150	11	0	Low-quality	Genome-fragment	37.3	HMM-based (lower-bound)	0	1	NA
Contig47844613||full	1	dsDNAphage	67772	8	33.6	2.6	67772	No	NA	116	25	2	Medium-quality	Genome-fragment	74.65	HMM-based (lower-bound)	0	1	NA
Contig74446055||full	1	dsDNAphage	67359	6	44	0	67359	No	NA	75	12	0	Medium-quality	Genome-fragment	57.75	AAI-based (medium-confidence)	0	1	NA
Contig25304145||full	1	dsDNAphage	67147	5	38.2	1.1	67147	No	NA	89	19	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig109678350||full	0.993	dsDNAphage	67137	4	37.1	7.6	67137	No	NA	105	17	0	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig9022611||full	0.947	dsDNAphage	67080	6	14.7	5.5	67080	No	NA	110	12	1	Medium-quality	Genome-fragment	75.31	HMM-based (lower-bound)	0	1	NA
Contig34238316||full	0.987	dsDNAphage	66826	1	14.8	0	66826	No	NA	82	13	0	Low-quality	Genome-fragment	15.7	HMM-based (lower-bound)	0	1	NA
Contig70635346||full	0.993	dsDNAphage	66777	3	18	1	66777	No	NA	100	9	2	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig16082042||full	0.993	dsDNAphage	66776	9	31.2	2.1	66776	No	NA	97	17	0	High-quality	High-quality	92.54	HMM-based (lower-bound)	0	1	NA
Contig99453606||full	1	dsDNAphage	66695	9	27.4	0.9	66695	No	NA	113	12	1	High-quality	High-quality	93.45	AAI-based (high-confidence)	0	1	NA
Contig91422873||full	1	dsDNAphage	66694	4	31.8	3.4	66694	No	NA	89	16	3	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig8766802||full	1	dsDNAphage	66686	2	23.3	0	66686	No	NA	103	10	0	Medium-quality	Genome-fragment	60.28	HMM-based (lower-bound)	0	1	NA
Contig74359712||full	0.98	dsDNAphage	66615	5	40.4	2.1	66615	No	NA	95	13	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig103393311||full	1	dsDNAphage	66564	9	39	0	66564	No	NA	101	29	0	Complete	High-quality	100	DTR (high-confidence)	0	1	NA
Contig87520982||full	0.993	dsDNAphage	66544	8	35	2	66544	No	NA	100	27	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig73622124||full	1	dsDNAphage	66471	1	21.8	1.7	66471	No	NA	119	13	1	Medium-quality	Genome-fragment	68.49	HMM-based (lower-bound)	0	1	NA
Contig16633890||full	0.987	dsDNAphage	66412	4	31.9	2.5	66412	No	NA	119	20	1	Medium-quality	Genome-fragment	84.88	HMM-based (lower-bound)	0	1	NA
Contig88814411||full	1	dsDNAphage	66265	4	32.4	0.9	66265	No	NA	111	22	1	Medium-quality	Genome-fragment	84.5	HMM-based (lower-bound)	0	1	NA
Contig73679601||full	1	dsDNAphage	66251	3	29.8	1.1	66251	No	NA	95	12	0	Medium-quality	Genome-fragment	86.28	AAI-based (medium-confidence)	0	1	NA
Contig96267872||full	0.993	dsDNAphage	66024	2	29	0.9	66024	No	NA	107	13	0	Medium-quality	Genome-fragment	77.99	HMM-based (lower-bound)	0	1	NA
Contig133546641||full	0.993	dsDNAphage	65624	5	22.6	1.9	65624	No	NA	107	9	1	Medium-quality	Genome-fragment	80.76	HMM-based (lower-bound)	0	1	NA
Contig31851058||full	0.993	dsDNAphage	65497	2	33.3	4.8	65497	No	NA	84	15	1	Low-quality	Genome-fragment	45.35	HMM-based (lower-bound)	0	1	NA
Contig133592504||full	0.993	dsDNAphage	64932	14	29.6	1.9	64932	No	NA	109	23	0	Medium-quality	Genome-fragment	73.48	HMM-based (lower-bound)	0	1	NA
Contig74269475||full	1	dsDNAphage	64627	9	38.7	3.2	64627	No	NA	94	21	3	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig156366259||full	1	dsDNAphage	64506	3	37	6	64506	No	NA	100	22	2	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig101590508||full	0.967	dsDNAphage	64472	6	39.1	7.2	64472	Yes	57641	69	12	5	Low-quality	Genome-fragment	15.61	AAI-based (high-confidence)	10.6	1	NA
Contig105806287||full	1	dsDNAphage	64145	1	28.5	0	64145	No	NA	123	11	0	Low-quality	Genome-fragment	33	AAI-based (medium-confidence)	0	1	NA
Contig50291485||full	0.993	dsDNAphage	64129	5	24.8	1.6	64129	No	NA	125	15	2	Medium-quality	Genome-fragment	63.58	HMM-based (lower-bound)	0	1	NA
Contig75107070||full	0.993	dsDNAphage	63808	3	10.9	1	63808	No	NA	101	5	1	Medium-quality	Genome-fragment	55.71	HMM-based (lower-bound)	0	1	NA
Contig59794656||full	1	dsDNAphage	63672	2	29.6	1	63672	No	NA	98	9	1	Medium-quality	Genome-fragment	73.91	HMM-based (lower-bound)	0	1	NA
Contig153859913||0_partial	0.867	dsDNAphage	63579	7	27.3	19.5	63579	Yes	19510	77	11	27	Low-quality	Genome-fragment	25.86	HMM-based (lower-bound)	69.31	1	low-confidence Provirus
Contig6818780||full	0.993	dsDNAphage	63508	3	20.7	1.1	63508	No	NA	93	16	0	Medium-quality	Genome-fragment	63.76	HMM-based (lower-bound)	0	1	NA
Contig22438201||full	0.993	dsDNAphage	63396	7	35.3	3.9	63396	No	NA	103	17	5	Low-quality	Genome-fragment	37.35	HMM-based (lower-bound)	0	1	NA
Contig107757383||full	0.88	dsDNAphage	63262	9	27.6	2.6	63262	No	NA	76	14	0	Low-quality	Genome-fragment	39.39	AAI-based (medium-confidence)	0	1	NA
Contig79389939||full	1	dsDNAphage	63163	2	23	5	63163	No	NA	101	8	1	Medium-quality	Genome-fragment	59.8	HMM-based (lower-bound)	0	1	NA
Contig80212091||full	1	dsDNAphage	62998	3	30.5	2.4	62998	No	NA	83	9	1	High-quality	High-quality	97.97	AAI-based (medium-confidence)	0	1	NA
Contig40380278||full	0.993	dsDNAphage	62884	1	20	2	62884	No	NA	101	8	4	Medium-quality	Genome-fragment	78.2	HMM-based (lower-bound)	0	1	low-confidence DTR
Contig105356834||full	0.993	dsDNAphage	62528	5	31.8	3.7	62528	No	NA	108	15	2	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig121505797||full	0.993	dsDNAphage	62390	8	41.5	0	62390	No	NA	94	14	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig47126208||full	0.967	dsDNAphage	62378	9	50.7	8.5	62378	Yes	38272	71	29	11	Complete	High-quality	100	Provirus (medium-confidence)	38.65	1	NA
Contig131552658||full	0.98	dsDNAphage	62364	6	20.6	1.9	62364	No	NA	107	11	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig36572066||full	0.793	dsDNAphage	62161	0	11.1	0	62161	No	NA	112	4	0	Low-quality	Genome-fragment	37.95	HMM-based (lower-bound)	0	1	NA
Contig78798105||full	0.987	dsDNAphage	61779	7	18	4.5	61779	No	NA	111	16	0	High-quality	High-quality	99.93	AAI-based (high-confidence)	0	1	NA
Contig58440972||full	0.987	dsDNAphage	61755	2	21.2	2.5	61755	No	NA	80	6	3	Medium-quality	Genome-fragment	76.84	HMM-based (lower-bound)	0	1	NA
Contig121394450||full	1	dsDNAphage	61657	5	40.2	0	61657	No	NA	87	16	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig32037392||full	0.993	dsDNAphage	61597	8	43.4	1.2	61597	No	NA	84	18	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig150807167||full	0.98	dsDNAphage	61591	4	28.3	1	61591	No	NA	100	8	1	Medium-quality	Genome-fragment	63.4	HMM-based (lower-bound)	0	1	NA
Contig101385235||full	0.993	dsDNAphage	61447	1	18	1.1	61447	No	NA	89	7	0	High-quality	High-quality	97.34	AAI-based (high-confidence)	0	1	NA
Contig8016591||full	0.987	dsDNAphage	61424	5	24.2	4	61424	No	NA	99	13	2	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig118309958||full	0.987	dsDNAphage	61404	10	34.2	7.2	61404	No	NA	111	20	5	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig36340736||full	1	dsDNAphage	61396	5	24.2	3.2	61396	No	NA	95	15	1	Medium-quality	Genome-fragment	85.19	HMM-based (lower-bound)	0	1	NA
Contig91312997||full	0.993	dsDNAphage	61325	2	20	3.3	61325	No	NA	90	8	1	Medium-quality	Genome-fragment	75.64	HMM-based (lower-bound)	0	1	NA
Contig41657590||full	0.953	dsDNAphage	61324	1	13.9	1	61324	No	NA	101	2	1	High-quality	High-quality	93.5	HMM-based (lower-bound)	0	1	NA
Contig113413540||full	1	dsDNAphage	61248	2	17.3	2.5	61248	No	NA	81	7	0	Medium-quality	Genome-fragment	61.52	HMM-based (lower-bound)	0	1	NA
Contig99306704||full	0.993	dsDNAphage	60984	5	27.1	1	60984	No	NA	96	9	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig146465812||full	0.993	dsDNAphage	60879	3	27.3	7.6	60879	No	NA	66	12	2	Low-quality	Genome-fragment	33.29	HMM-based (lower-bound)	0	1	NA
Contig90184607||full	0.987	dsDNAphage	60855	4	23.8	3.8	60855	No	NA	80	9	1	Low-quality	Genome-fragment	49.51	HMM-based (lower-bound)	0	1	NA
Contig110852675||full	1	dsDNAphage	60824	5	35.6	1.1	60824	No	NA	87	18	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig78964859||full	1	dsDNAphage	60806	5	31.1	0	60806	No	NA	91	14	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig2755119||full	1	dsDNAphage	60396	2	22.8	0	60396	No	NA	92	11	0	Medium-quality	Genome-fragment	63.76	HMM-based (lower-bound)	0	1	NA
Contig131424394||full	1	dsDNAphage	60144	10	37.5	1.9	60144	No	NA	105	25	0	Medium-quality	Genome-fragment	70.61	HMM-based (lower-bound)	0	1	NA
Contig27738626||full	0.993	dsDNAphage	60088	5	25	1	60088	No	NA	96	19	0	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig84052963||full	0.927	dsDNAphage	60000	2	26.7	3.5	60000	No	NA	86	4	9	Low-quality	Genome-fragment	25.62	HMM-based (lower-bound)	0	1	NA
Contig145451644||full	1	dsDNAphage	59939	6	33.3	4.8	59939	No	NA	85	16	4	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig89701461||full	0.993	dsDNAphage	59608	7	30	2.5	59608	No	NA	81	11	2	High-quality	High-quality	100	AAI-based (high-confidence)	0	1	NA
Contig12023674||full	1	dsDNAphage	59576	2	38.3	3.2	59576	No	NA	94	18	1	Low-quality	Genome-fragment	37.27	AAI-based (medium-confidence)	0	1	NA
Contig71258123||full	0.573	dsDNAphage	59498	0	47.4	10.5	59498	No	NA	55	0	35	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig66603299||full	1	dsDNAphage	59466	3	22.1	2.5	59466	No	NA	122	15	1	Medium-quality	Genome-fragment	85.78	HMM-based (lower-bound)	0	1	NA
Contig95918544||full	0.967	dsDNAphage	59167	3	22.2	0	59167	No	NA	54	6	1	Medium-quality	Genome-fragment	72.06	HMM-based (lower-bound)	0	1	NA
Contig34942556||full	0.993	dsDNAphage	59118	3	23.6	1.1	59118	No	NA	89	9	1	Medium-quality	Genome-fragment	65.38	HMM-based (lower-bound)	0	1	NA
Contig74248746||full	0.987	dsDNAphage	59056	6	27.5	4.9	59056	No	NA	102	14	4	Medium-quality	Genome-fragment	72.95	HMM-based (lower-bound)	0	1	NA
Contig88964850||full	0.993	dsDNAphage	58962	7	32.1	1.3	58962	No	NA	78	11	0	Low-quality	Genome-fragment	36.55	AAI-based (medium-confidence)	0	1	NA
Contig35356125||full	1	dsDNAphage	58867	4	41.7	0	58867	No	NA	60	11	0	Medium-quality	Genome-fragment	81.8	AAI-based (high-confidence)	0	1	NA
Contig140212024||full	0.58	dsDNAphage	58808	2	21.1	26.3	58808	No	NA	41	0	31	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
Contig19526292||full	0.987	dsDNAphage	58739	4	27.1	5.9	58739	No	NA	85	13	0	Medium-quality	Genome-fragment	57.38	HMM-based (lower-bound)	0	1	NA
Contig139464878||full	0.987	dsDNAphage	58674	6	25.6	1.1	58674	No	NA	90	11	2	Medium-quality	Genome-fragment	73.66	HMM-based (lower-bound)	0	1	NA
Contig111721264||full	0.987	dsDNAphage	58609	3	21.8	3	58609	No	NA	102	12	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig155439539||full	0.993	dsDNAphage	58353	6	21.3	3.7	58353	No	NA	108	17	2	Medium-quality	Genome-fragment	79.31	HMM-based (lower-bound)	0	1	NA
Contig104763881||full	0.98	dsDNAphage	58313	7	49.3	8	58313	Yes	37365	75	19	16	High-quality	High-quality	90.97	AAI-based (medium-confidence)	35.92	1	NA
Contig49288768||full	1	dsDNAphage	58308	3	28.9	1.1	58308	No	NA	91	7	1	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1	NA
Contig134358675||full	0.993	dsDNAphage	58115	3	33.8	2.9	58115	No	NA	68	8	1	Medium-quality	Genome-fragment	63.99	HMM-based (lower-bound)	0	1	NA
Contig111537644||full	0.953	dsDNAphage	58031	0	24.8	2.6	58031	No	NA	117	16	4	Low-quality	Genome-fragment	43.57	AAI-based (medium-confidence)	0	1	NA
