contig_id	full-partial	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	bin	contigLen	totalAvgDepth	contig_%GC	Completeness	Contamination	classification	bin_length	bin_%GC	contig_count
Contig151883923	full	0.887	dsDNAphage	5533	0	6.7	0	5533	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.468	5536	8.1	57	80.93	5.74	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	6097229	58	352
Contig22862314	full	0.92	dsDNAphage	5525	1	16.7	0	5525	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.120	5525	7.2	41	77.27	1.05	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948_A;g__JABEUT01;s__	3279024	39	238
Contig96914219	full	0.92	dsDNAphage	5520	0	15.4	0	5520	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.175	5524	10.1	55	87.39	2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-360;s__	5753683	58	352
Contig24057038	full	0.72	dsDNAphage	5498	0	28.6	0	5498	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.202	5501	67.9	54	94.89	4.7	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__JABCZH01;s__	5152567	57	265
Contig95302889	full	1	dsDNAphage	5495	3	100	0	5495	No	NA	3	1	0	Low-quality	Genome-fragment	12.28	AAI-based (medium-confidence)	0	1	NA	bin.244	5530	5.6	59	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig87875274	full	0.527	dsDNAphage	5493	0	50	0	5493	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.303	5494	8	56	53.43	1.69	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Palsa-1400;g__Palsa-1400;s__	4160778	57	423
Contig105518150	full	0.793	dsDNAphage	5487	1	42.9	14.3	5487	Yes	2710	7	2	1	Low-quality	Genome-fragment	3.71	HMM-based (lower-bound)	50.61	1	NA	bin.090	6015	17.6	65	58.29	1.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__Aliidongia;s__	3723695	66	436
Contig46793007	full	0.947	dsDNAphage	5484	1	57.1	0	5484	No	NA	7	6	0	Low-quality	Genome-fragment	11.95	AAI-based (high-confidence)	0	1	NA	bin.244	5621	8.3	65	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig122879677	full	0.82	dsDNAphage	5473	0	16.7	0	5473	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.432	6332	10.2	64	60.34	2.34	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	3270272	64	325
Contig5670135	full	0.967	dsDNAphage	5471	1	75	25	5471	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.234	5473	9.6	54	84.97	3.87	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__	4002444	55	272
Contig101760952	full	0.887	dsDNAphage	5450	1	22.2	11.1	5450	Yes	3172	9	1	1	Low-quality	Genome-fragment	2.85	HMM-based (lower-bound)	41.8	1	NA	bin.425	5587	10	36	73.93	5.28	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__JABDEM01;s__	2989463	38	221
Contig130795592	full	0.607	dsDNAphage	5447	0	50	0	5447	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.157	5450	7.3	61	53.17	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAIVDV01;s__	3811692	59	363
Contig87134424	full	0.813	dsDNAphage	5443	0	20	10	5443	No	NA	10	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.244	5445	8.4	60	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig112141108	full	1	dsDNAphage	5398	1	26.7	0	5398	No	NA	15	1	0	Low-quality	Genome-fragment	8	HMM-based (lower-bound)	0	1	NA	bin.328	5418	5.9	62	65.87	2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	7013008	59	662
Contig24676991	full	0.773	dsDNAphage	5361	0	25	0	5361	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.175	6438	6.8	52	87.39	2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-360;s__	5753683	58	352
Contig85047642	full	0.987	dsDNAphage	5333	2	50	0	5333	No	NA	8	4	0	Low-quality	Genome-fragment	8.09	HMM-based (lower-bound)	0	1	NA	bin.404	5333	7	58	79.26	2.16	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAIVDV01;s__	3816702	59	196
Contig7807560	full	0.76	dsDNAphage	5320	0	42.9	0	5320	No	NA	7	0	0	Low-quality	Genome-fragment	9.91	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.205	5321	10.5	70	53.01	3.93	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAFATL01;g__;s__	2740368	68	315
Contig7807561	full	0.993	dsDNAphage	5312	1	42.9	0	5312	No	NA	7	1	0	Low-quality	Genome-fragment	7.03	HMM-based (lower-bound)	0	1	NA	bin.205	5343	9.4	68	53.01	3.93	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAFATL01;g__;s__	2740368	68	315
Contig140181370	full	0.993	dsDNAphage	5312	1	40	0	5312	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.221	5313	9.2	40	68.03	6.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948_A;g__JABEUT01;s__	2722709	40	275
Contig96489091	full	1	dsDNAphage	5308	0	26.7	0	5308	No	NA	15	3	0	Low-quality	Genome-fragment	12.61	AAI-based (high-confidence)	0	1	NA	bin.302	5309	12.2	64	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig51159839	full	0.94	dsDNAphage	5281	1	33.3	11.1	5281	No	NA	9	1	0	Low-quality	Genome-fragment	8.72	AAI-based (medium-confidence)	0	1	NA	bin.486	5360	8.3	64	67.01	1.75	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	4887536	63	515
Contig136211715	full	0.547	dsDNAphage	5270	0	18.2	9.1	5270	No	NA	11	1	0	Low-quality	Genome-fragment	5.6	HMM-based (lower-bound)	0	1	NA	bin.206	5274	10.1	58	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig38472552	full	0.9	dsDNAphage	5265	0	5	0	5265	No	NA	20	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.135	6204	10.1	31	68.98	0.99	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Levybacterales;f__UBA12049;g__JACDET01;s__	1800105	35	70
Contig147074460	full	1	dsDNAphage	5254	2	72.7	0	5254	No	NA	11	6	0	Low-quality	Genome-fragment	12.14	AAI-based (high-confidence)	0	1	NA	bin.021	5254	42.7	64	96.53	0.5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__;s__	5805556	64	55
Contig16006390	full	1	dsDNAphage	5245	1	33.3	0	5245	No	NA	12	3	0	Low-quality	Genome-fragment	12.56	AAI-based (medium-confidence)	0	1	NA	bin.274	6210	10.3	43	82.54	1.35	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__CAIPFQ01;s__	1661242	44	118
Contig94001362	full	0.833	dsDNAphage	5225	0	50	0	5225	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.206	5342	14.7	58	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig123383112	full	0.56	dsDNAphage	5194	0	30	20	5194	No	NA	10	3	0	Low-quality	Genome-fragment	13.61	AAI-based (medium-confidence)	0	1	NA	bin.204	5196	8.7	54	60.34	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__	2840313	56	241
Contig72634687	full	0.627	dsDNAphage	5186	0	40	20	5186	No	NA	5	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.394	5437	8	45	61.21	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__JABDGC01;s__	1437056	45	157
Contig36561090	full	0.927	dsDNAphage	5175	0	33.3	0	5175	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.175	5175	11.5	52	87.39	2.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-360;s__	5753683	58	352
Contig13953204	full	0.86	dsDNAphage	5139	1	28.6	14.3	5139	No	NA	7	1	1	Low-quality	Genome-fragment	10.83	HMM-based (lower-bound)	0	1	NA	bin.141	5297	7.8	62	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig116535122	full	0.533	dsDNAphage	5108	0	42.9	0	5108	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.242	5276	4.5	50	56.77	6.44	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__	1688883	49	123
Contig63286237	full	0.62	dsDNAphage	5098	1	16.7	0	5098	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.103	5149	11.1	62	79.81	0	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter;s__	2947545	60	231
Contig83300536	full	0.953	dsDNAphage	5097	1	33.3	16.7	5097	No	NA	6	0	1	Low-quality	Genome-fragment	8.54	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.206	5098	12.3	60	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig114753352	full	0.86	dsDNAphage	5069	1	60	0	5069	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.159	5073	16.2	63	60.07	3.3	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Fen-1231;s__	3145929	63	276
Contig117529050	full	0.753	dsDNAphage	5061	1	14.3	0	5061	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.206	5428	12.8	57	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
Contig123670883	full	0.64	dsDNAphage	5052	1	50	0	5052	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.347	5179	6.4	59	78.25	5.13	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__SbA1;g__JABCZH01;s__	3750963	58	125
Contig20129537	full	0.54	dsDNAphage	5023	1	50	25	5023	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.093	5025	10.1	69	76.34	1.12	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__GWA2-66-18;s__	2787610	69	246
Contig156617814	full	1	dsDNAphage	5016	5	75	0	5016	No	NA	8	5	0	Low-quality	Genome-fragment	13.78	AAI-based (medium-confidence)	0	1	NA	bin.222	5018	10.7	61	95.95	3.42	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Methylacidiphilales;f__UBA1321;g__JABDGH01;s__	3649706	58	144
Contig93427025	full	0.993	dsDNAphage	5001	3	71.4	0	5001	No	NA	7	4	0	Low-quality	Genome-fragment	12.57	AAI-based (high-confidence)	0	1	NA	bin.302	5003	9.2	66	56.27	2.57	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3815780	64	417
Contig81968300	full	0.687	dsDNAphage	4955	0	100	0	4955	No	NA	2	0	2	Low-quality	Genome-fragment	5.13	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.196	5206	9.6	66	89.15	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__Pseudomonas_E sp002814235	6589907	62	420
Contig132027377	full	0.58	dsDNAphage	4928	0	33.3	0	4928	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.468	5056	17.2	54	80.93	5.74	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	6097229	58	352
Contig67010627	full	0.98	dsDNAphage	4876	0	66.7	0	4876	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.141	5052	11.1	68	50.86	4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	4616656	66	621
Contig56467558	full	0.987	dsDNAphage	4841	0	60	0	4841	No	NA	8	1	0	Low-quality	Genome-fragment	3.67	HMM-based (lower-bound)	0	1	NA	bin.244	5355	5.2	62	80.03	2.61	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pandoraea;s__	5029135	62	439
Contig105052506	full	1	dsDNAphage	4826	3	42.9	0	4826	No	NA	7	3	0	Low-quality	Genome-fragment	10.43	AAI-based (medium-confidence)	0	1	NA	bin.205	5072	7	67	53.01	3.93	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAFATL01;g__;s__	2740368	68	315
Contig68794208	full	0.74	dsDNAphage	4791	0	8.3	0	4791	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.229	5082	5.9	57	80.88	2.6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella_B;s__	4530588	61	253
Contig100607252	full	0.627	dsDNAphage	4580	0	33.3	0	4580	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.442	5268	6.9	50	59.21	1.98	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__2-01-FULL-56-20;g__;s__	890150	51	15
Contig56205709	full	0.713	dsDNAphage	4377	0	66.7	0	4377	No	NA	3	0	2	Low-quality	Genome-fragment	9.26	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.206	7285	15.1	57	76.57	5.34	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__;s__	9020328	57	716
