contig_id	full-partial	max_score	max_score_group	length	hallmark	viral	cellular	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings	bin	contigLen	totalAvgDepth	contig_%GC	Completeness	Contamination	classification	bin_length	bin_%GC	contig_count
Contig23429179	full	0.627	dsDNAphage	37145	3	15	25	37145	No	NA	28	0	10	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.099	37146	9.6	64	44.38	1.82	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Velthaea;s__	1736376	63	189
Contig52811494	full	0.993	dsDNAphage	36988	1	23.3	0	36988	No	NA	73	6	2	Low-quality	Genome-fragment	14.41	HMM-based (lower-bound)	0	1	NA	bin.261	36989	10.2	37	0	0	Unclassified Bacteria	578648	39	15
Contig150146140	full	0.993	dsDNAphage	36474	10	64.6	0	36474	Yes	33212	48	26	3	Medium-quality	Genome-fragment	73.11	AAI-based (medium-confidence)	8.94	1	NA	bin.151	36547	9.9	45	20.34	0.63	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Sporomusales;f__;g__;s__	757208	48	95
Contig125248305	full	0.987	dsDNAphage	34960	3	23.4	2.1	34960	No	NA	47	6	0	High-quality	High-quality	90.85	AAI-based (high-confidence)	0	1	NA	bin.011	35014	15.4	65	0	0	Unclassified Archaea	263981	65	32
Contig52928784	full	0.973	dsDNAphage	34932	7	42	6	34932	No	NA	50	17	0	Low-quality	Genome-fragment	33.08	HMM-based (lower-bound)	0	1	NA	bin.014	34934	10.8	59	24.14	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__	4499323	62	583
Contig155931407	full	1	dsDNAphage	34766	6	52	2	34766	No	NA	50	15	1	Low-quality	Genome-fragment	48.12	HMM-based (lower-bound)	0	1	NA	bin.307	34769	23.9	66	34.48	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__	2954276	66	337
Contig100641149	full	0.987	dsDNAphage	34583	0	16.3	0	34583	No	NA	98	6	0	Low-quality	Genome-fragment	15.98	HMM-based (lower-bound)	0	1	NA	bin.009	34608	49.7	34	0	0	Unclassified Bacteria	359506	34	4
Contig41425894	full	0.913	dsDNAphage	34536	2	26.1	0	34536	No	NA	46	5	0	Low-quality	Genome-fragment	37.15	AAI-based (medium-confidence)	0	1	NA	bin.409	34591	13.2	69	0	0	Unclassified	237655	68	14
Contig51807615	full	1	dsDNAphage	34303	2	44.9	2	34303	No	NA	49	9	3	Low-quality	Genome-fragment	13.72	AAI-based (medium-confidence)	0	1	NA	bin.306	34307	11.6	36	0	0	Unclassified Bacteria	355851	35	25
Contig6239227	full	0.993	dsDNAphage	33842	8	36.2	3.4	33842	No	NA	58	13	1	High-quality	High-quality	96.52	AAI-based (high-confidence)	0	1	NA	bin.190	33845	11.2	36	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig7624685	full	0.993	dsDNAphage	33793	6	31.7	1.7	33793	No	NA	60	11	1	High-quality	High-quality	95.89	AAI-based (high-confidence)	0	1	NA	bin.363	33873	10.1	36	44.83	5.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	2555665	38	318
Contig141813421	full	0.987	dsDNAphage	33186	1	30.8	7.7	33186	No	NA	39	4	3	Low-quality	Genome-fragment	29.67	HMM-based (lower-bound)	0	1	NA	bin.440	33311	9.1	38	0	0	Unclassified Bacteria	264270	39	12
Contig23378720	full	0.993	dsDNAphage	32727	1	15.4	0	32727	No	NA	52	4	0	Medium-quality	Genome-fragment	79.92	AAI-based (medium-confidence)	0	1	NA	bin.330	32731	38	57	8.05	5.17	Unclassified Bacteria	1489423	56	118
Contig111981371	full	0.987	dsDNAphage	32690	1	9.7	3.2	32690	No	NA	62	2	1	Low-quality	Genome-fragment	7.64	AAI-based (medium-confidence)	0	1	NA	bin.489	32873	8.5	52	0	0	Unclassified Bacteria	497377	51	26
Contig80042058	full	0.667	dsDNAphage	32548	0	47.7	4.5	32548	Yes	28933	48	14	3	Low-quality	Genome-fragment	7.59	AAI-based (medium-confidence)	11.11	1	NA	bin.489	36582	8.1	49	0	0	Unclassified Bacteria	497377	51	26
Contig118345715	full	0.96	dsDNAphage	32540	0	16	1.1	32540	No	NA	94	7	3	Low-quality	Genome-fragment	11.91	HMM-based (lower-bound)	0	1	NA	bin.080	32578	25.5	36	0	0	Unclassified Bacteria	202982	36	3
Contig134579101	full	0.713	dsDNAphage	31933	0	48.1	0	31933	No	NA	52	5	4	Low-quality	Genome-fragment	12.87	HMM-based (lower-bound)	0	1	NA	bin.489	31935	8	51	0	0	Unclassified Bacteria	497377	51	26
Contig123292962	full	0.993	dsDNAphage	31073	4	35.1	0	31073	No	NA	57	14	0	Medium-quality	Genome-fragment	81.15	AAI-based (medium-confidence)	0	1	NA	bin.312	31075	10.8	37	43.26	3.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-16500;f__DSM-16500;g__;s__	1763107	36	215
Contig84139375	full	0.88	dsDNAphage	30881	0	31.1	1.6	30881	No	NA	59	6	2	Low-quality	Genome-fragment	20.46	HMM-based (lower-bound)	0	1	NA	bin.494	31972	18.6	29	0	0	Unclassified Bacteria	244672	30	2
Contig33545612	full	0.993	dsDNAphage	30831	1	17.4	2.2	30831	No	NA	46	4	0	Low-quality	Genome-fragment	31.61	HMM-based (lower-bound)	0	1	NA	bin.190	30833	20.1	68	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig154793247	full	1	dsDNAphage	30747	4	36.2	2.1	30747	No	NA	47	9	0	Medium-quality	Genome-fragment	79.72	AAI-based (medium-confidence)	0	1	NA	bin.117	30751	10.9	38	0	0	Unclassified Bacteria	244330	40	19
Contig13128076	full	1	dsDNAphage	30487	3	84	0	30487	No	NA	25	6	0	Low-quality	Genome-fragment	8.54	AAI-based (high-confidence)	0	1	NA	bin.306	30491	12.2	34	0	0	Unclassified Bacteria	355851	35	25
Contig143478085	full	0.953	dsDNAphage	30411	2	19.5	9.8	30411	No	NA	41	6	0	Low-quality	Genome-fragment	46.68	AAI-based (medium-confidence)	0	1	NA	bin.266	30414	10.5	68	40.93	0.65	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104_A;f__Fen-1088;g__JADGRB01;s__	3529285	69	395
Contig110249240	full	0.933	dsDNAphage	30351	0	18.5	4.6	30351	No	NA	65	9	1	Low-quality	Genome-fragment	34.38	HMM-based (lower-bound)	0	1	NA	bin.409	30351	9.1	69	0	0	Unclassified	237655	68	14
Contig88312042	full	0.893	dsDNAphage	30247	2	26.7	6.7	30247	No	NA	30	1	8	Low-quality	Genome-fragment	43.06	HMM-based (lower-bound)	0	1	NA	bin.426	30249	12.9	55	29.31	0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__	2367454	57	309
Contig41425891	full	0.873	dsDNAphage	30197	0	13.8	5.2	30197	No	NA	58	2	2	Low-quality	Genome-fragment	44.92	HMM-based (lower-bound)	0	1	NA	bin.409	30200	12.7	68	0	0	Unclassified	237655	68	14
Contig153984303	full	0.993	dsDNAphage	29914	1	26.9	3.8	29914	No	NA	52	3	7	Low-quality	Genome-fragment	6.18	AAI-based (medium-confidence)	0	1	NA	bin.306	29919	11.3	37	0	0	Unclassified Bacteria	355851	35	25
Contig142546507	full	0.94	dsDNAphage	29766	1	25	3.6	29766	No	NA	28	3	0	Low-quality	Genome-fragment	26.18	HMM-based (lower-bound)	0	1	NA	bin.334	29768	20.3	41	0	0	Unclassified Bacteria	210227	40	12
Contig6668541	full	0.967	dsDNAphage	29450	2	64	4	29450	No	NA	25	4	3	Low-quality	Genome-fragment	8.55	HMM-based (lower-bound)	0	1	NA	bin.306	29451	11.4	35	0	0	Unclassified Bacteria	355851	35	25
Contig72088350	full	0.907	dsDNAphage	29114	0	19.6	0	29114	No	NA	50	2	3	Low-quality	Genome-fragment	3.67	HMM-based (lower-bound)	0	1	NA	bin.453	31562	11.8	53	0	0	Unclassified Bacteria	455770	53	14
Contig40083417	0_partial	0.9	dsDNAphage	29106	1	16.7	11.1	29106	No	NA	24	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.379	45742	11	52	0	0	Unclassified	368432	54	26
Contig150763771	full	1	dsDNAphage	28812	5	37.1	0	28812	No	NA	35	7	0	Low-quality	Genome-fragment	34.75	HMM-based (lower-bound)	0	1	NA	bin.482	28814	10.1	68	0	0	Unclassified	257558	68	18
Contig59984001	full	0.88	dsDNAphage	28660	0	32	4	28660	Yes	24662	50	4	4	Low-quality	Genome-fragment	16.77	HMM-based (lower-bound)	13.95	1	NA	bin.453	28661	11.3	53	0	0	Unclassified Bacteria	455770	53	14
Contig7049875	full	1	dsDNAphage	28653	1	36.5	0	28653	No	NA	52	10	1	Low-quality	Genome-fragment	14.21	HMM-based (lower-bound)	0	1	NA	bin.283	28653	7.9	45	0	0	Unclassified Bacteria	331791	46	27
Contig87324619	full	1	dsDNAphage	28487	1	42.1	2.6	28487	No	NA	38	7	1	Low-quality	Genome-fragment	8.12	AAI-based (medium-confidence)	0	1	NA	bin.459	28487	8.6	50	0	0	Unclassified Bacteria	492241	51	22
Contig134943252	full	0.753	dsDNAphage	28377	0	45	5	28377	No	NA	45	4	3	Low-quality	Genome-fragment	15.32	HMM-based (lower-bound)	0	1	NA	bin.392	30503	9.9	32	0	0	Unclassified Bacteria	447320	33	30
Contig91521305	full	0.68	dsDNAphage	27338	0	24.4	4.9	27338	No	NA	40	3	3	Low-quality	Genome-fragment	8.07	AAI-based (medium-confidence)	0	1	NA	bin.043	29109	107.1	61	0	0	Unclassified Bacteria	410045	61	27
Contig82077178	full	0.96	dsDNAphage	27284	1	21.7	0	27284	No	NA	45	4	0	Low-quality	Genome-fragment	7.69	HMM-based (lower-bound)	0	1	NA	bin.406	30102	12.4	43	0	0	Unclassified Bacteria	582437	41	11
Contig140955187	full	0.573	dsDNAphage	27208	2	25	15	27208	No	NA	24	0	10	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.400	27210	10.4	53	6.9	0	Unclassified Bacteria	3725173	55	288
Contig138192286	full	1	dsDNAphage	27021	2	28.6	0	27021	No	NA	49	10	0	Medium-quality	Genome-fragment	57.48	AAI-based (medium-confidence)	0	1	NA	bin.263	27237	24.6	59	16.67	4.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	6268494	62	618
Contig133829221	full	1	dsDNAphage	27003	4	38.5	0	27003	No	NA	26	3	1	Low-quality	Genome-fragment	5.64	AAI-based (high-confidence)	0	1	NA	bin.043	27007	107.5	61	0	0	Unclassified Bacteria	410045	61	27
Contig84052964	full	0.9	dsDNAphage	26440	4	29	6.5	26440	No	NA	31	5	2	Low-quality	Genome-fragment	14.66	AAI-based (medium-confidence)	0	1	NA	bin.261	26444	10	39	0	0	Unclassified Bacteria	578648	39	15
Contig155844014	full	1	dsDNAphage	26366	3	26.8	0	26366	No	NA	56	9	0	Medium-quality	Genome-fragment	69.55	AAI-based (medium-confidence)	0	1	NA	bin.440	26452	15.2	37	0	0	Unclassified Bacteria	264270	39	12
Contig7049879	full	1	dsDNAphage	26158	8	53.6	3.6	26158	No	NA	27	11	1	Low-quality	Genome-fragment	13.91	AAI-based (medium-confidence)	0	1	NA	bin.283	26284	7.6	46	0	0	Unclassified Bacteria	331791	46	27
Contig80781045	full	0.567	dsDNAphage	26008	0	18.8	6.2	26008	No	NA	32	3	0	Low-quality	Genome-fragment	25.49	HMM-based (lower-bound)	0	1	NA	bin.313	27949	8	40	20.05	1.64	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__;s__	573050	52	63
Contig93097039	full	1	dsDNAphage	25734	5	37.2	0	25734	No	NA	43	7	0	Medium-quality	Genome-fragment	68.62	AAI-based (high-confidence)	0	1	NA	bin.402	25737	7.6	38	0	0	Unclassified Bacteria	528918	37	69
Contig70064309	full	0.987	dsDNAphage	25674	1	55.6	0	25674	No	NA	27	1	0	Low-quality	Genome-fragment	5.35	AAI-based (medium-confidence)	0	1	NA	bin.043	25677	108.8	62	0	0	Unclassified Bacteria	410045	61	27
Contig150170692	full	1	dsDNAphage	25585	2	23.5	2	25585	No	NA	51	5	0	Low-quality	Genome-fragment	26.92	HMM-based (lower-bound)	0	1	NA	bin.475	26026	6.2	56	0	0	Unclassified Bacteria	4149049	58	455
Contig73870704	full	0.96	dsDNAphage	25522	3	20.9	7	25522	No	NA	43	4	2	Medium-quality	Genome-fragment	57.45	AAI-based (medium-confidence)	0	1	NA	bin.504	26811	8.5	61	46.87	2.32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__ATCC43930;f__Stellaceae;g__AP-15;s__	3488014	63	432
Contig146742407	full	0.867	dsDNAphage	25514	0	10.5	1.8	25514	No	NA	56	3	2	Low-quality	Genome-fragment	11.61	HMM-based (lower-bound)	0	1	NA	bin.334	26694	20.9	40	0	0	Unclassified Bacteria	210227	40	12
Contig134943256	full	0.98	dsDNAphage	25096	1	63	3.7	25096	No	NA	27	5	1	Low-quality	Genome-fragment	10.83	HMM-based (lower-bound)	0	1	NA	bin.392	25100	10	34	0	0	Unclassified Bacteria	447320	33	30
Contig113786725	full	0.993	dsDNAphage	24989	6	57.1	7.1	24989	No	NA	28	14	0	Low-quality	Genome-fragment	6.15	AAI-based (medium-confidence)	0	1	NA	bin.306	24991	11.4	35	0	0	Unclassified Bacteria	355851	35	25
Contig75705843	full	0.833	dsDNAphage	24735	0	38.1	9.5	24735	No	NA	42	5	5	Low-quality	Genome-fragment	16.94	HMM-based (lower-bound)	0	1	NA	bin.283	24736	7.6	46	0	0	Unclassified Bacteria	331791	46	27
Contig94216411	full	0.993	dsDNAphage	24693	2	31	0	24693	No	NA	29	2	1	Low-quality	Genome-fragment	5.15	AAI-based (medium-confidence)	0	1	NA	bin.408	24713	6.8	63	0	0	Unclassified Bacteria	303664	63	35
Contig135668594	full	1	dsDNAphage	24670	2	31.8	0	24670	No	NA	44	7	0	Low-quality	Genome-fragment	6.48	AAI-based (medium-confidence)	0	1	NA	bin.166	24671	11.6	37	0	0	Unclassified Bacteria	334513	37	11
Contig72725833	full	0.993	dsDNAphage	24627	3	20.7	3.4	24627	No	NA	29	2	0	Low-quality	Genome-fragment	11.1	HMM-based (lower-bound)	0	1	NA	bin.506	24631	36	59	0	0	Unclassified	228879	58	3
Contig83461131	full	1	dsDNAphage	24525	1	30.2	2.3	24525	No	NA	43	7	2	Medium-quality	Genome-fragment	55.21	AAI-based (high-confidence)	0	1	NA	bin.475	24541	12.8	58	0	0	Unclassified Bacteria	4149049	58	455
Contig39575758	full	0.967	dsDNAphage	24218	3	45	5	24218	No	NA	20	6	0	Low-quality	Genome-fragment	10.46	HMM-based (lower-bound)	0	1	NA	bin.261	24218	10.3	39	0	0	Unclassified Bacteria	578648	39	15
Contig127374951	full	1	dsDNAphage	24117	2	15.6	0	24117	No	NA	32	2	0	Low-quality	Genome-fragment	41.79	AAI-based (medium-confidence)	0	1	NA	bin.059	24119	12	56	5.78	0.1	Unclassified Bacteria	693815	56	73
Contig67740537	full	0.973	dsDNAphage	24109	0	25	0	24109	No	NA	36	3	1	Low-quality	Genome-fragment	36.87	HMM-based (lower-bound)	0	1	NA	bin.263	24113	16.7	60	16.67	4.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	6268494	62	618
Contig156573606	full	1	dsDNAphage	23797	2	17.9	0	23797	No	NA	39	3	0	Medium-quality	Genome-fragment	55.64	AAI-based (high-confidence)	0	1	NA	bin.263	23962	11.5	62	16.67	4.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	6268494	62	618
Contig87324622	full	0.773	dsDNAphage	23757	0	32.4	0	23757	No	NA	44	1	3	Low-quality	Genome-fragment	9.42	HMM-based (lower-bound)	0	1	NA	bin.459	24536	8.9	52	0	0	Unclassified Bacteria	492241	51	22
Contig118000945	full	0.887	dsDNAphage	23691	1	29	9.7	23691	Yes	15858	30	5	3	Low-quality	Genome-fragment	5.33	HMM-based (lower-bound)	33.06	1	NA	bin.489	24913	9.5	52	0	0	Unclassified Bacteria	497377	51	26
Contig82077179	full	0.787	dsDNAphage	23644	0	22.9	5.7	23644	No	NA	43	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.406	23948	11.5	42	0	0	Unclassified Bacteria	582437	41	11
Contig72088349	full	0.987	dsDNAphage	23617	0	12.3	0	23617	No	NA	57	1	2	Low-quality	Genome-fragment	6.22	HMM-based (lower-bound)	0	1	NA	bin.453	23619	12.2	53	0	0	Unclassified Bacteria	455770	53	14
Contig11948228	full	0.573	dsDNAphage	23515	1	14.3	7.1	23515	No	NA	24	1	12	Low-quality	Genome-fragment	15.31	HMM-based (lower-bound)	0	1	NA	bin.180	23518	31.4	57	33.62	1.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	3579391	62	377
Contig59984002	full	0.98	dsDNAphage	23305	1	13.5	3.8	23305	No	NA	52	3	3	Low-quality	Genome-fragment	6.76	HMM-based (lower-bound)	0	1	NA	bin.453	23307	12.5	53	0	0	Unclassified Bacteria	455770	53	14
Contig134943261	full	0.993	dsDNAphage	23151	2	65.6	0	23151	No	NA	32	13	1	Low-quality	Genome-fragment	5.99	AAI-based (medium-confidence)	0	1	NA	bin.392	23153	10.6	32	0	0	Unclassified Bacteria	447320	33	30
Contig145882025	full	0.947	dsDNAphage	23091	0	20.8	0	23091	No	NA	46	2	2	Low-quality	Genome-fragment	13.05	HMM-based (lower-bound)	0	1	NA	bin.453	29323	11.6	53	0	0	Unclassified Bacteria	455770	53	14
Contig118935910	full	1	dsDNAphage	22862	8	47.4	2.6	22862	No	NA	38	8	3	Low-quality	Genome-fragment	11.04	HMM-based (lower-bound)	0	1	NA	bin.166	22864	11.6	38	0	0	Unclassified Bacteria	334513	37	11
Contig40938785	full	1	dsDNAphage	22837	2	27.3	0	22837	No	NA	22	2	1	Low-quality	Genome-fragment	18.74	AAI-based (medium-confidence)	0	1	NA	bin.036	22837	26.5	59	0	0	Unclassified	246007	59	4
Contig106454139	full	0.64	dsDNAphage	22702	0	46.4	0	22702	No	NA	33	8	2	Low-quality	Genome-fragment	5.16	AAI-based (medium-confidence)	0	1	NA	bin.489	22704	8.7	50	0	0	Unclassified Bacteria	497377	51	26
Contig134579094	full	0.927	dsDNAphage	22669	3	36	4	22669	No	NA	25	5	2	Low-quality	Genome-fragment	6.21	AAI-based (medium-confidence)	0	1	NA	bin.489	22683	7.6	52	0	0	Unclassified Bacteria	497377	51	26
Contig151339580	full	0.533	dsDNAphage	22667	1	33.3	22.2	22667	No	NA	21	0	12	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.281	23188	16.7	59	5.17	0	Unclassified Bacteria	1190871	58	104
Contig109044159	full	1	dsDNAphage	22618	1	32.3	0	22618	No	NA	31	2	2	Low-quality	Genome-fragment	5.11	HMM-based (lower-bound)	0	1	NA	bin.489	22620	8.4	51	0	0	Unclassified Bacteria	497377	51	26
Contig110249234	full	0.96	dsDNAphage	22438	0	14	2.3	22438	No	NA	43	4	1	Low-quality	Genome-fragment	27.92	HMM-based (lower-bound)	0	1	NA	bin.409	22524	9.2	68	0	0	Unclassified	237655	68	14
Contig143478084	full	0.927	dsDNAphage	22411	0	21.3	8.5	22411	No	NA	45	3	0	Low-quality	Genome-fragment	30.01	HMM-based (lower-bound)	0	1	NA	bin.266	24182	9.8	67	40.93	0.65	d__Bacteria;p__Myxococcota;c__Polyangia;o__Palsa-1104_A;f__Fen-1088;g__JADGRB01;s__	3529285	69	395
Contig110384784	full	0.927	dsDNAphage	22403	0	7.3	1.8	22403	No	NA	55	2	1	Low-quality	Genome-fragment	9.52	HMM-based (lower-bound)	0	1	NA	bin.453	22499	13	55	0	0	Unclassified Bacteria	455770	53	14
Contig138473490	full	0.94	dsDNAphage	22009	0	18.5	0	22009	No	NA	54	4	3	Low-quality	Genome-fragment	21.74	AAI-based (medium-confidence)	0	1	NA	bin.313	22618	8.5	43	20.05	1.64	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__UBA2100;g__;s__	573050	52	63
Contig13739713	full	0.967	dsDNAphage	21944	0	15.6	0	21944	No	NA	45	1	0	Low-quality	Genome-fragment	21.78	HMM-based (lower-bound)	0	1	NA	bin.281	21945	9.9	59	5.17	0	Unclassified Bacteria	1190871	58	104
Contig24742193	full	0.82	dsDNAphage	21747	0	45.8	0	21747	No	NA	24	3	0	Low-quality	Genome-fragment	12.54	HMM-based (lower-bound)	0	1	NA	bin.391	21863	7.4	35	0	0	Unclassified Bacteria	204482	35	19
Contig93369708	full	0.833	dsDNAphage	21745	0	15.8	5.3	21745	No	NA	38	1	0	Low-quality	Genome-fragment	13.89	HMM-based (lower-bound)	0	1	NA	bin.190	21748	9.1	63	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
Contig132723955	full	0.967	dsDNAphage	21713	0	8.9	0	21713	No	NA	56	1	1	Low-quality	Genome-fragment	15.41	HMM-based (lower-bound)	0	1	NA	bin.043	21929	109.4	61	0	0	Unclassified Bacteria	410045	61	27
Contig121498864	full	0.973	dsDNAphage	21440	0	50	0	21440	No	NA	38	6	0	Low-quality	Genome-fragment	5.57	AAI-based (medium-confidence)	0	1	NA	bin.392	21443	10.3	31	0	0	Unclassified Bacteria	447320	33	30
Contig110745682	full	0.927	dsDNAphage	21351	0	35.1	8.1	21351	No	NA	37	2	3	Low-quality	Genome-fragment	7.74	HMM-based (lower-bound)	0	1	NA	bin.257	22463	9.1	38	0	0	Unclassified Bacteria	273956	37	22
Contig5482378	full	0.953	dsDNAphage	21320	0	47.4	2.6	21320	No	NA	38	13	0	Low-quality	Genome-fragment	5.64	AAI-based (medium-confidence)	0	1	NA	bin.166	21322	12.3	36	0	0	Unclassified Bacteria	334513	37	11
Contig125302234	full	0.807	dsDNAphage	21280	3	22.2	16.7	21280	No	NA	18	1	6	Low-quality	Genome-fragment	9.47	HMM-based (lower-bound)	0	1	NA	bin.275	21284	30.1	64	5.17	0	Unclassified Bacteria	934055	61	125
Contig76989438	full	0.793	dsDNAphage	21150	0	18.8	6.2	21150	No	NA	32	2	0	Low-quality	Genome-fragment	9.75	HMM-based (lower-bound)	0	1	NA	bin.453	21267	11.6	53	0	0	Unclassified Bacteria	455770	53	14
Contig661525	full	0.993	dsDNAphage	21073	1	78.3	0	21073	No	NA	23	5	0	Low-quality	Genome-fragment	6.26	AAI-based (medium-confidence)	0	1	NA	bin.166	21075	11.9	36	0	0	Unclassified Bacteria	334513	37	11
Contig136926155	full	0.993	dsDNAphage	21038	1	34.4	3.1	21038	No	NA	32	5	0	Low-quality	Genome-fragment	33.69	AAI-based (medium-confidence)	0	1	NA	bin.263	21042	13.7	61	16.67	4.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	6268494	62	618
Contig121981937	full	0.847	dsDNAphage	20927	1	50	8.3	20927	No	NA	12	1	4	Low-quality	Genome-fragment	29.79	HMM-based (lower-bound)	0	1	NA	bin.400	20927	16.8	56	6.9	0	Unclassified Bacteria	3725173	55	288
Contig28666784	full	0.8	dsDNAphage	20875	1	31.6	10.5	20875	No	NA	19	1	4	Low-quality	Genome-fragment	19.28	HMM-based (lower-bound)	0	1	NA	bin.078	20879	6.4	47	30.81	0.93	d__Bacteria;p__Patescibacteria;c__Doudnabacteria;o__UBA920;f__UBA920;g__;s__	575885	50	59
Contig141193348	full	0.993	dsDNAphage	20823	1	31.7	0	20823	No	NA	41	8	1	Low-quality	Genome-fragment	48.38	AAI-based (medium-confidence)	0	1	NA	bin.257	20845	9.6	37	0	0	Unclassified Bacteria	273956	37	22
Contig150418217	full	0.96	dsDNAphage	20679	0	10.5	1.8	20679	No	NA	57	3	1	Low-quality	Genome-fragment	22.32	HMM-based (lower-bound)	0	1	NA	bin.257	20680	8.2	37	0	0	Unclassified Bacteria	273956	37	22
Contig141813420	full	0.967	dsDNAphage	20514	1	23.8	0	20514	No	NA	21	4	0	Low-quality	Genome-fragment	10.81	HMM-based (lower-bound)	0	1	NA	bin.440	20515	9.1	40	0	0	Unclassified Bacteria	264270	39	12
Contig128162516	full	0.707	dsDNAphage	20465	0	47.6	0	20465	No	NA	30	0	1	Low-quality	Genome-fragment	11.17	AAI-based (medium-confidence)	0	1	no viral genes detected	bin.392	20529	9.9	33	0	0	Unclassified Bacteria	447320	33	30
Contig118935907	full	0.953	dsDNAphage	20225	1	23.5	8.8	20225	No	NA	34	3	7	Low-quality	Genome-fragment	7.09	AAI-based (medium-confidence)	0	1	NA	bin.166	20226	12.5	36	0	0	Unclassified Bacteria	334513	37	11
Contig138381649	full	0.773	dsDNAphage	20079	1	26.1	17.4	20079	No	NA	21	3	5	Low-quality	Genome-fragment	11	HMM-based (lower-bound)	0	1	NA	bin.498	21586	10.8	30	0	0	Unclassified	431825	30	34
Contig98448793	full	0.9	dsDNAphage	20047	0	18.8	2.1	20047	No	NA	48	2	2	Low-quality	Genome-fragment	2.51	HMM-based (lower-bound)	0	1	NA	bin.331	20088	16.4	31	0	0	Unclassified Bacteria	333568	33	16
Contig75945060	full	0.7	dsDNAphage	19990	0	21.6	2.7	19990	No	NA	37	3	1	Low-quality	Genome-fragment	7.48	HMM-based (lower-bound)	0	1	NA	bin.459	19990	8.6	51	0	0	Unclassified Bacteria	492241	51	22
Contig70166634	full	0.853	dsDNAphage	19905	0	19.4	0	19905	No	NA	31	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected	bin.190	19906	7.6	72	10.91	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Nevskiaceae;g__Nevskia;s__	880751	57	85
